,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.5416666666666666,1.4405529499053955,0.05810260772705078,1.3336474895477295,0.04024696350097656,0.006861209869384766,UMD,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.5902777777777778,1.444803237915039,0.05758833885192871,1.3403410911560059,0.03705239295959473,0.00838470458984375,UMD,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.5347222222222222,1.1477463245391846,0.04718446731567383,1.0564892292022705,0.036568641662597656,0.006037235260009766,UMD,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.8472222222222222,1.1101875305175781,0.05900979042053223,1.0133283138275146,0.03228878974914551,0.004232883453369141,UMD,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.5416666666666666,1.1738033294677734,0.04754281044006348,1.0763561725616455,0.03914999961853027,0.008296966552734375,UMD,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
5,0.8958333333333334,1.1494688987731934,0.04720449447631836,1.0546987056732178,0.03882551193237305,0.007289886474609375,UMD,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
