,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.7866666666666666,288.817941904068,0.5219860076904297,286.82137846946716,1.3815059661865234,0.09036517143249512,SmallKitchenAppliances,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.7653333333333333,296.9854624271393,0.5084168910980225,295.0505712032318,1.3423199653625488,0.08116936683654785,SmallKitchenAppliances,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.792,311.6083722114563,0.32273244857788086,309.66188287734985,1.4977364540100098,0.12464237213134766,SmallKitchenAppliances,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.6986666666666667,301.5058045387268,0.4793894290924072,299.4955735206604,1.4036784172058105,0.1248478889465332,SmallKitchenAppliances,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.744,283.34430050849915,0.5141093730926514,281.2730348110199,1.4435436725616455,0.11175394058227539,SmallKitchenAppliances,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
5,0.7013333333333334,260.5143482685089,0.478959321975708,258.2443826198578,1.6646018028259277,0.12315034866333008,SmallKitchenAppliances,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
