,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.6453333333333333,216.3126564025879,0.48291778564453125,211.0116958618164,4.527551651000977,0.2852621078491211,ScreenType,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.5946666666666667,310.30514764785767,0.477008581161499,304.40463948249817,5.108417749404907,0.3101308345794678,ScreenType,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.624,295.0936813354492,0.523186206817627,289.0411491394043,5.190552473068237,0.33480310440063477,ScreenType,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.44,261.53716588020325,0.47470593452453613,256.58906602859497,4.192553281784058,0.27726292610168457,ScreenType,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.6133333333333333,270.7340877056122,0.47524166107177734,266.75988507270813,3.1762921810150146,0.31876206398010254,ScreenType,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
5,0.36,262.52629137039185,0.4758884906768799,259.0359215736389,2.762924909591675,0.24820375442504883,ScreenType,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
