,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.8629737609329446,0.07030391693115234,0.006682872772216797,0.01895928382873535,0.04069972038269043,0.0033593177795410156,Chinatown,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.9067055393586005,0.10816192626953125,0.007295370101928711,0.02088165283203125,0.06479215621948242,0.014780998229980469,Chinatown,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.9358600583090378,0.09357070922851562,0.006638526916503906,0.02505016326904297,0.03648233413696289,0.024869918823242188,Chinatown,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.956268221574344,0.060849666595458984,0.006873607635498047,0.02454543113708496,0.027153968811035156,0.0018780231475830078,Chinatown,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.9620991253644315,0.06414222717285156,0.0070037841796875,0.019603252410888672,0.03520774841308594,0.001931905746459961,Chinatown,ACF&PACF: p=0 q=0.2,0.2,Rsastmf,ACF&PACF
5,0.9591836734693877,0.08933329582214355,0.006737709045410156,0.029324054718017578,0.03543996810913086,0.014496088027954102,Chinatown,ACF&PACF: p=0 q=0.2,0.2,DictRsast,ACF&PACF
6,0.8425655976676385,0.08794617652893066,0.014913320541381836,0.02401137351989746,0.0431208610534668,0.005502462387084961,Chinatown,ACF&PACF: p=0 q=0.3,0.3,Rsastmf,ACF&PACF
7,0.8862973760932945,0.08412456512451172,0.006953239440917969,0.01944255828857422,0.034459590911865234,0.022880077362060547,Chinatown,ACF&PACF: p=0 q=0.3,0.3,DictRsast,ACF&PACF
8,0.8862973760932945,0.08430767059326172,0.006802082061767578,0.026278257369995117,0.03747200965881348,0.012718439102172852,Chinatown,ACF&PACF: p=0 q=0.4,0.4,Rsastmf,ACF&PACF
9,0.9037900874635568,0.07758140563964844,0.020020484924316406,0.0195467472076416,0.030960559844970703,0.006616115570068359,Chinatown,ACF&PACF: p=0 q=0.4,0.4,DictRsast,ACF&PACF
10,0.9183673469387755,0.060236454010009766,0.00679469108581543,0.019267559051513672,0.03188943862915039,0.0018885135650634766,Chinatown,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
11,0.9212827988338192,0.0853426456451416,0.007155179977416992,0.01938796043395996,0.03647589683532715,0.021732807159423828,Chinatown,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
12,0.9446064139941691,0.09469890594482422,0.007737636566162109,0.019504547119140625,0.046631813049316406,0.0203859806060791,Chinatown,ACF&PACF: p=0.1 q=0.2,0.2,Rsastmf,ACF&PACF
13,0.9504373177842566,0.07878684997558594,0.008603572845458984,0.020423412322998047,0.04105043411254883,0.008323192596435547,Chinatown,ACF&PACF: p=0.1 q=0.2,0.2,DictRsast,ACF&PACF
14,0.9358600583090378,0.08949756622314453,0.014164447784423828,0.02497124671936035,0.04737567901611328,0.0020020008087158203,Chinatown,ACF&PACF: p=0.1 q=0.3,0.3,Rsastmf,ACF&PACF
15,0.9504373177842566,0.0720059871673584,0.01535654067993164,0.020107269287109375,0.03424882888793945,0.0018851757049560547,Chinatown,ACF&PACF: p=0.1 q=0.3,0.3,DictRsast,ACF&PACF
16,0.7551020408163265,0.07376742362976074,0.006658792495727539,0.021251440048217773,0.037473201751708984,0.00798654556274414,Chinatown,ACF&PACF: p=0.1 q=0.4,0.4,Rsastmf,ACF&PACF
17,0.9154518950437318,0.0641026496887207,0.0068433284759521484,0.019201993942260742,0.03434610366821289,0.0033292770385742188,Chinatown,ACF&PACF: p=0.1 q=0.4,0.4,DictRsast,ACF&PACF
18,0.8163265306122449,0.07847714424133301,0.013385534286499023,0.026297569274902344,0.03639578819274902,0.0018537044525146484,Chinatown,ACF&PACF: p=0.2 q=0.2,0.2,Rsastmf,ACF&PACF
19,0.9533527696793003,0.07149004936218262,0.0188448429107666,0.01897144317626953,0.030388355255126953,0.002865314483642578,Chinatown,ACF&PACF: p=0.2 q=0.2,0.2,DictRsast,ACF&PACF
20,0.9067055393586005,0.08711981773376465,0.009563684463500977,0.024114131927490234,0.03600788116455078,0.017055034637451172,Chinatown,ACF&PACF: p=0.2 q=0.3,0.3,Rsastmf,ACF&PACF
