,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.9387755102040817,0.09012556076049805,0.0067594051361083984,0.01920294761657715,0.06184649467468262,0.0018856525421142578,Chinatown,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.9620991253644315,0.1017913818359375,0.016433000564575195,0.03692460060119629,0.0391240119934082,0.007845640182495117,Chinatown,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.7696793002915452,0.06828045845031738,0.012725830078125,0.025968551635742188,0.027278900146484375,0.0019156932830810547,Chinatown,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.9650145772594753,0.03583693504333496,0.006677389144897461,0.01939225196838379,0.0013589859008789062,0.008030176162719727,Chinatown,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.8134110787172012,0.03544926643371582,0.006675004959106445,0.01886916160583496,0.0012946128845214844,0.008040666580200195,Chinatown,ACF&PACF: p=0 q=0.2,0.2,Rsastmf,ACF&PACF
5,0.9650145772594753,0.07178926467895508,0.008422136306762695,0.027370214462280273,0.027564287185668945,0.008051156997680664,Chinatown,ACF&PACF: p=0 q=0.2,0.2,DictRsast,ACF&PACF
6,0.8046647230320699,0.07567048072814941,0.006631135940551758,0.02710700035095215,0.03761100769042969,0.003388643264770508,Chinatown,ACF&PACF: p=0 q=0.3,0.3,Rsastmf,ACF&PACF
7,0.9154518950437318,0.11317944526672363,0.018456220626831055,0.019137859344482422,0.05866742134094238,0.016495227813720703,Chinatown,ACF&PACF: p=0 q=0.3,0.3,DictRsast,ACF&PACF
8,0.8134110787172012,0.09710526466369629,0.012243509292602539,0.03285646438598633,0.03463888168334961,0.01699209213256836,Chinatown,ACF&PACF: p=0 q=0.4,0.4,Rsastmf,ACF&PACF
9,0.9212827988338192,0.09095072746276855,0.024451732635498047,0.01908111572265625,0.04516029357910156,0.001859903335571289,Chinatown,ACF&PACF: p=0 q=0.4,0.4,DictRsast,ACF&PACF
10,0.8279883381924198,0.08802056312561035,0.01947188377380371,0.01954793930053711,0.03722214698791504,0.011352777481079102,Chinatown,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
11,0.9708454810495627,0.09456634521484375,0.010883569717407227,0.02038121223449707,0.061031341552734375,0.0018799304962158203,Chinatown,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
12,0.8017492711370262,0.08698749542236328,0.006763935089111328,0.01882338523864746,0.046538591384887695,0.014322042465209961,Chinatown,ACF&PACF: p=0.1 q=0.2,0.2,Rsastmf,ACF&PACF
13,0.956268221574344,0.08819746971130371,0.0073261260986328125,0.024488210678100586,0.04026985168457031,0.01567554473876953,Chinatown,ACF&PACF: p=0.1 q=0.2,0.2,DictRsast,ACF&PACF
14,0.8279883381924198,0.10892295837402344,0.017215490341186523,0.025577068328857422,0.053154706954956055,0.012599945068359375,Chinatown,ACF&PACF: p=0.1 q=0.3,0.3,Rsastmf,ACF&PACF
15,0.9329446064139941,0.11536383628845215,0.0072154998779296875,0.05769515037536621,0.029744386672973633,0.019252300262451172,Chinatown,ACF&PACF: p=0.1 q=0.3,0.3,DictRsast,ACF&PACF
