,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,range_q,method,len_method
0,0.5738831615120275,0.3431675434112549,0.029909133911132812,0.12250185012817383,0.07222247123718262,0.11677241325378418,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0 q=0,0,Rsastmf,ACF&PACF
1,0.6323024054982818,0.3985786437988281,0.038935184478759766,0.12213802337646484,0.0633702278137207,0.17253971099853516,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0 q=0,0,DictRsast,ACF&PACF
2,0.5738831615120275,0.4214191436767578,0.03933358192443848,0.13938546180725098,0.0675191879272461,0.17391252517700195,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0 q=0.1,0.1,Rsastmf,ACF&PACF
3,0.6666666666666666,0.4386022090911865,0.03887295722961426,0.13694310188293457,0.06930398941040039,0.1922292709350586,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0 q=0.1,0.1,DictRsast,ACF&PACF
4,0.563573883161512,0.39682507514953613,0.03579235076904297,0.12429189682006836,0.06875133514404297,0.16689157485961914,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0.1 q=0.1,0.1,Rsastmf,ACF&PACF
5,0.6838487972508591,0.38085031509399414,0.0390167236328125,0.12456822395324707,0.06844115257263184,0.14770221710205078,MiddlePhalanxOutlineCorrect,ACF&PACF: p=0.1 q=0.1,0.1,DictRsast,ACF&PACF
