,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.6641414141414141,8.146069526672363,28.178388357162476,InsectWingbeatSound,num_kernels=10_000,Rocket
1,0.6626262626262627,6.884809494018555,54.70552611351013,InsectWingbeatSound,convst: n_shapelets=10_000,RDST
2,0.6671717171717172,6.511059999465942,28.130024433135986,InsectWingbeatSound,num_kernels=10_000,Rocket
3,0.6585858585858586,6.860551834106445,51.61481833457947,InsectWingbeatSound,convst: n_shapelets=10_000,RDST
4,0.6595959595959596,6.475217819213867,28.140160083770752,InsectWingbeatSound,num_kernels=10_000,Rocket
5,0.6590909090909091,6.8131349086761475,51.46796178817749,InsectWingbeatSound,convst: n_shapelets=10_000,RDST
6,0.6671717171717172,6.52389931678772,28.21204948425293,InsectWingbeatSound,num_kernels=10_000,Rocket
7,0.6631313131313131,6.845763206481934,51.77079367637634,InsectWingbeatSound,convst: n_shapelets=10_000,RDST
8,0.6671717171717172,6.489093065261841,27.96596884727478,InsectWingbeatSound,num_kernels=10_000,Rocket
9,0.658080808080808,6.897970676422119,51.96981239318848,InsectWingbeatSound,convst: n_shapelets=10_000,RDST
