,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9,1.2175865173339844,0.6087486743927002,BeetleFly,num_kernels=10_000,Rocket
1,0.95,1.5130081176757812,1.0915827751159668,BeetleFly,convst: n_shapelets=10_000,RDST
2,0.9,1.1949234008789062,0.603600025177002,BeetleFly,num_kernels=10_000,Rocket
3,0.95,1.5071394443511963,1.0916409492492676,BeetleFly,convst: n_shapelets=10_000,RDST
4,0.9,1.2005760669708252,0.6088840961456299,BeetleFly,num_kernels=10_000,Rocket
5,0.95,1.5119516849517822,1.0917041301727295,BeetleFly,convst: n_shapelets=10_000,RDST
6,0.9,1.1983225345611572,0.6055934429168701,BeetleFly,num_kernels=10_000,Rocket
7,0.95,1.5048201084136963,1.0895190238952637,BeetleFly,convst: n_shapelets=10_000,RDST
8,0.9,1.1931779384613037,0.6027088165283203,BeetleFly,num_kernels=10_000,Rocket
9,0.95,1.5150511264801025,1.093449354171753,BeetleFly,convst: n_shapelets=10_000,RDST
