,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.7047619047619048,7.800497770309448,2.5642755031585693,Ham,num_kernels=10_000,Rocket
1,0.7333333333333333,5.843974351882935,4.8389503955841064,Ham,convst: n_shapelets=10_000,RDST
2,0.7142857142857143,5.2085371017456055,2.5569210052490234,Ham,num_kernels=10_000,Rocket
3,0.6952380952380952,5.816916227340698,4.815729856491089,Ham,convst: n_shapelets=10_000,RDST
4,0.7238095238095238,5.237535238265991,2.5659492015838623,Ham,num_kernels=10_000,Rocket
5,0.7142857142857143,5.802687644958496,4.812834978103638,Ham,convst: n_shapelets=10_000,RDST
6,0.7142857142857143,5.211166858673096,2.5568251609802246,Ham,num_kernels=10_000,Rocket
7,0.6952380952380952,5.823662281036377,4.808427333831787,Ham,convst: n_shapelets=10_000,RDST
8,0.7142857142857143,5.2084081172943115,2.5610783100128174,Ham,num_kernels=10_000,Rocket
9,0.7238095238095238,5.839826583862305,4.833302021026611,Ham,convst: n_shapelets=10_000,RDST
