,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.92,1.2698612213134766,0.6349914073944092,ECG200,num_kernels=10_000,Rocket
1,0.9,0.9828927516937256,0.8151631355285645,ECG200,convst: n_shapelets=10_000,RDST
2,0.92,1.2647948265075684,0.629948616027832,ECG200,num_kernels=10_000,Rocket
3,0.9,0.9610424041748047,0.8039333820343018,ECG200,convst: n_shapelets=10_000,RDST
4,0.92,1.2741947174072266,0.6320269107818604,ECG200,num_kernels=10_000,Rocket
5,0.89,0.9604020118713379,0.800421953201294,ECG200,convst: n_shapelets=10_000,RDST
6,0.92,1.2623584270477295,0.6302495002746582,ECG200,num_kernels=10_000,Rocket
7,0.9,0.9670112133026123,0.8125090599060059,ECG200,convst: n_shapelets=10_000,RDST
8,0.92,1.2692272663116455,0.6290373802185059,ECG200,num_kernels=10_000,Rocket
9,0.9,0.9692642688751221,0.8111059665679932,ECG200,convst: n_shapelets=10_000,RDST
