,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9,16.608590364456177,7.913060903549194,ACSF1,num_kernels=10_000,Rocket
1,0.91,19.070289611816406,16.215999603271484,ACSF1,convst: n_shapelets=10_000,RDST
2,0.87,15.770763635635376,7.861310958862305,ACSF1,num_kernels=10_000,Rocket
3,0.93,19.209052801132202,16.316707372665405,ACSF1,convst: n_shapelets=10_000,RDST
4,0.89,15.807236909866333,7.888575077056885,ACSF1,num_kernels=10_000,Rocket
5,0.92,19.105584621429443,16.2087459564209,ACSF1,convst: n_shapelets=10_000,RDST
6,0.88,15.857758283615112,7.90822434425354,ACSF1,num_kernels=10_000,Rocket
7,0.91,19.181187391281128,16.310757637023926,ACSF1,convst: n_shapelets=10_000,RDST
8,0.91,15.876851797103882,7.916038274765015,ACSF1,num_kernels=10_000,Rocket
9,0.92,19.08978009223938,16.221171855926514,ACSF1,convst: n_shapelets=10_000,RDST
