,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.7571428571428571,16.539615631103516,19.101685762405396,AllGestureWiimoteZ,num_kernels=10_000,Rocket
1,0.7185714285714285,7.5983662605285645,12.396948099136353,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
2,0.7571428571428571,16.561569690704346,19.111392498016357,AllGestureWiimoteZ,num_kernels=10_000,Rocket
3,0.7028571428571428,7.397522926330566,11.941536903381348,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
4,0.7514285714285714,16.51134181022644,19.007964372634888,AllGestureWiimoteZ,num_kernels=10_000,Rocket
5,0.7057142857142857,7.327545881271362,11.7864408493042,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
6,0.7557142857142857,16.565799713134766,19.09920907020569,AllGestureWiimoteZ,num_kernels=10_000,Rocket
7,0.7128571428571429,8.489518165588379,12.290024042129517,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
8,0.7685714285714286,16.457843542099,18.977227210998535,AllGestureWiimoteZ,num_kernels=10_000,Rocket
9,0.7114285714285714,7.62277889251709,12.437625408172607,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
