,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,1.0,0.49011969566345215,2.1716270446777344,Fungi,num_kernels=10_000,Rocket
1,1.0,0.40074992179870605,2.5774648189544678,Fungi,convst: n_shapelets=10_000,RDST
2,1.0,0.5747826099395752,2.2235047817230225,Fungi,num_kernels=10_000,Rocket
3,1.0,0.44576573371887207,2.6510958671569824,Fungi,convst: n_shapelets=10_000,RDST
4,1.0,0.5734395980834961,2.216966390609741,Fungi,num_kernels=10_000,Rocket
5,1.0,0.4482388496398926,2.682293176651001,Fungi,convst: n_shapelets=10_000,RDST
6,1.0,0.5692129135131836,2.20947527885437,Fungi,num_kernels=10_000,Rocket
7,1.0,0.44899487495422363,2.6850132942199707,Fungi,convst: n_shapelets=10_000,RDST
8,1.0,0.569432258605957,2.2210965156555176,Fungi,num_kernels=10_000,Rocket
9,1.0,0.44924473762512207,2.6764938831329346,Fungi,convst: n_shapelets=10_000,RDST
