,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,1.0,3.137671947479248,1.5705828666687012,Trace,num_kernels=10_000,Rocket
1,1.0,3.4565839767456055,3.876779079437256,Trace,convst: n_shapelets=10_000,RDST
2,1.0,4.211826801300049,1.6215579509735107,Trace,num_kernels=10_000,Rocket
3,1.0,3.5664212703704834,2.997774600982666,Trace,convst: n_shapelets=10_000,RDST
4,1.0,3.189284563064575,1.5764853954315186,Trace,num_kernels=10_000,Rocket
5,1.0,3.512432336807251,3.8069496154785156,Trace,convst: n_shapelets=10_000,RDST
6,1.0,4.20987606048584,1.5772364139556885,Trace,num_kernels=10_000,Rocket
7,1.0,5.417437553405762,3.9223718643188477,Trace,convst: n_shapelets=10_000,RDST
8,1.0,5.763705253601074,2.5408122539520264,Trace,num_kernels=10_000,Rocket
9,1.0,4.512437343597412,3.0092453956604004,Trace,convst: n_shapelets=10_000,RDST
