,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,1.0,1.2087879180908203,4.907946348190308,ShapeletSim,num_kernels=10_000,Rocket
1,1.0,1.4956614971160889,10.287317752838135,ShapeletSim,convst: n_shapelets=10_000,RDST
2,1.0,1.157468557357788,4.881471872329712,ShapeletSim,num_kernels=10_000,Rocket
3,1.0,1.474135160446167,9.230549812316895,ShapeletSim,convst: n_shapelets=10_000,RDST
4,1.0,1.1575989723205566,4.9066481590271,ShapeletSim,num_kernels=10_000,Rocket
5,0.9944444444444445,1.4786419868469238,9.239823818206787,ShapeletSim,convst: n_shapelets=10_000,RDST
6,1.0,1.1570930480957031,4.887969493865967,ShapeletSim,num_kernels=10_000,Rocket
7,1.0,1.4832875728607178,9.243735551834106,ShapeletSim,convst: n_shapelets=10_000,RDST
8,1.0,1.160494327545166,4.917175769805908,ShapeletSim,num_kernels=10_000,Rocket
9,1.0,1.4811134338378906,9.262245655059814,ShapeletSim,convst: n_shapelets=10_000,RDST
10,1.0,1.1608610153198242,4.912401437759399,ShapeletSim,num_kernels=10_000,Rocket
11,0.9944444444444445,1.4884755611419678,9.242241144180298,ShapeletSim,convst: n_shapelets=10_000,RDST
12,1.0,1.1585111618041992,4.899902582168579,ShapeletSim,num_kernels=10_000,Rocket
13,1.0,1.4867703914642334,9.256452560424805,ShapeletSim,convst: n_shapelets=10_000,RDST
14,1.0,1.1555719375610352,6.222974538803101,ShapeletSim,num_kernels=10_000,Rocket
15,1.0,1.9191219806671143,9.881861925125122,ShapeletSim,convst: n_shapelets=10_000,RDST
16,1.0,1.1529858112335205,4.9618144035339355,ShapeletSim,num_kernels=10_000,Rocket
17,1.0,1.477820634841919,9.315712928771973,ShapeletSim,convst: n_shapelets=10_000,RDST
18,1.0,1.158747673034668,4.959904670715332,ShapeletSim,num_kernels=10_000,Rocket
19,1.0,1.4885838031768799,11.452059984207153,ShapeletSim,convst: n_shapelets=10_000,RDST
