,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.8659217877094972,77.70839548110962,38.718127965927124,PLAID,num_kernels=10_000,Rocket
1,0.9106145251396648,35.6247923374176,25.652692794799805,PLAID,convst: n_shapelets=10_000,RDST
2,0.8640595903165735,77.6377956867218,38.69329380989075,PLAID,num_kernels=10_000,Rocket
3,0.9143389199255121,35.53048658370972,25.54686188697815,PLAID,convst: n_shapelets=10_000,RDST
4,0.8715083798882681,77.91908311843872,38.80702805519104,PLAID,num_kernels=10_000,Rocket
5,0.9068901303538175,36.0407350063324,26.006755590438843,PLAID,convst: n_shapelets=10_000,RDST
6,0.8715083798882681,78.15357375144958,38.94768929481506,PLAID,num_kernels=10_000,Rocket
7,0.9013035381750466,36.11853861808777,26.177218437194824,PLAID,convst: n_shapelets=10_000,RDST
8,0.8659217877094972,77.99055171012878,39.71415615081787,PLAID,num_kernels=10_000,Rocket
9,0.8957169459962756,35.84208130836487,25.87358260154724,PLAID,convst: n_shapelets=10_000,RDST
10,0.8770949720670391,77.82553243637085,38.81354808807373,PLAID,num_kernels=10_000,Rocket
11,0.9031657355679702,35.380186796188354,25.44695806503296,PLAID,convst: n_shapelets=10_000,RDST
12,0.8789571694599627,77.9795196056366,38.87569236755371,PLAID,num_kernels=10_000,Rocket
13,0.8994413407821229,35.51454734802246,25.63599133491516,PLAID,convst: n_shapelets=10_000,RDST
14,0.8770949720670391,78.16069340705872,38.956568241119385,PLAID,num_kernels=10_000,Rocket
15,0.9106145251396648,35.5529842376709,25.580974102020264,PLAID,convst: n_shapelets=10_000,RDST
16,0.8696461824953445,78.08751440048218,38.93496513366699,PLAID,num_kernels=10_000,Rocket
17,0.9087523277467412,36.08434581756592,26.10747528076172,PLAID,convst: n_shapelets=10_000,RDST
18,0.8696461824953445,78.13275337219238,38.94916772842407,PLAID,num_kernels=10_000,Rocket
19,0.9031657355679702,35.45954394340515,25.471805095672607,PLAID,convst: n_shapelets=10_000,RDST
