,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.8923076923076924,1.4251124858856201,2.4941914081573486,ToeSegmentation2,num_kernels=10_000,Rocket
1,0.9692307692307692,1.6371543407440186,4.656192302703857,ToeSegmentation2,convst: n_shapelets=10_000,RDST
2,0.9,1.4228570461273193,2.4839930534362793,ToeSegmentation2,num_kernels=10_000,Rocket
3,0.9692307692307692,1.628763198852539,4.624627113342285,ToeSegmentation2,convst: n_shapelets=10_000,RDST
4,0.8846153846153846,1.422943353652954,2.480323076248169,ToeSegmentation2,num_kernels=10_000,Rocket
5,0.9692307692307692,1.6375017166137695,4.637917995452881,ToeSegmentation2,convst: n_shapelets=10_000,RDST
6,0.8769230769230769,1.4227209091186523,2.480250120162964,ToeSegmentation2,num_kernels=10_000,Rocket
7,0.9615384615384616,1.6282017230987549,4.610289096832275,ToeSegmentation2,convst: n_shapelets=10_000,RDST
8,0.9,1.4312989711761475,2.482025623321533,ToeSegmentation2,num_kernels=10_000,Rocket
9,0.9692307692307692,1.6326346397399902,4.623730421066284,ToeSegmentation2,convst: n_shapelets=10_000,RDST
10,0.8923076923076924,1.4191169738769531,2.4787116050720215,ToeSegmentation2,num_kernels=10_000,Rocket
11,0.9692307692307692,1.6397430896759033,4.663459062576294,ToeSegmentation2,convst: n_shapelets=10_000,RDST
12,0.8923076923076924,1.4165196418762207,2.4735898971557617,ToeSegmentation2,num_kernels=10_000,Rocket
13,0.9692307692307692,1.6268205642700195,4.610560655593872,ToeSegmentation2,convst: n_shapelets=10_000,RDST
14,0.8923076923076924,1.4175922870635986,3.4486265182495117,ToeSegmentation2,num_kernels=10_000,Rocket
15,0.9692307692307692,1.631713628768921,4.626893043518066,ToeSegmentation2,convst: n_shapelets=10_000,RDST
16,0.8692307692307693,1.4291496276855469,2.498945713043213,ToeSegmentation2,num_kernels=10_000,Rocket
17,0.9692307692307692,1.6311395168304443,4.626335382461548,ToeSegmentation2,convst: n_shapelets=10_000,RDST
18,0.8769230769230769,1.4266321659088135,2.4872219562530518,ToeSegmentation2,num_kernels=10_000,Rocket
19,0.9692307692307692,1.6174087524414062,4.5853235721588135,ToeSegmentation2,convst: n_shapelets=10_000,RDST
