,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.67,95.20299673080444,47.19706988334656,EthanolLevel,num_kernels=10_000,Rocket
1,0.75,114.61544251441956,101.02674794197083,EthanolLevel,convst: n_shapelets=10_000,RDST
2,0.684,95.4483060836792,47.26209568977356,EthanolLevel,num_kernels=10_000,Rocket
3,0.738,114.75284314155579,101.35835099220276,EthanolLevel,convst: n_shapelets=10_000,RDST
4,0.692,95.27004075050354,47.19062423706055,EthanolLevel,num_kernels=10_000,Rocket
5,0.748,115.1309003829956,101.5280225276947,EthanolLevel,convst: n_shapelets=10_000,RDST
6,0.682,95.545480966568,47.31231141090393,EthanolLevel,num_kernels=10_000,Rocket
7,0.752,114.2399275302887,100.75414395332336,EthanolLevel,convst: n_shapelets=10_000,RDST
8,0.674,97.78656244277954,47.16639423370361,EthanolLevel,num_kernels=10_000,Rocket
9,0.768,114.7001428604126,101.15385460853577,EthanolLevel,convst: n_shapelets=10_000,RDST
10,0.672,98.16977286338806,47.44777750968933,EthanolLevel,num_kernels=10_000,Rocket
11,0.76,116.52289009094238,102.52656435966492,EthanolLevel,convst: n_shapelets=10_000,RDST
12,0.676,95.84989595413208,47.36564898490906,EthanolLevel,num_kernels=10_000,Rocket
13,0.742,114.90032863616943,101.30290579795837,EthanolLevel,convst: n_shapelets=10_000,RDST
14,0.67,96.96123719215393,47.49291968345642,EthanolLevel,num_kernels=10_000,Rocket
15,0.756,117.81323218345642,101.21909427642822,EthanolLevel,convst: n_shapelets=10_000,RDST
16,0.68,95.75392699241638,47.40241622924805,EthanolLevel,num_kernels=10_000,Rocket
17,0.768,115.6741931438446,107.53340268135071,EthanolLevel,convst: n_shapelets=10_000,RDST
18,0.68,96.32450819015503,49.701032876968384,EthanolLevel,num_kernels=10_000,Rocket
19,0.738,120.28410339355469,101.84740114212036,EthanolLevel,convst: n_shapelets=10_000,RDST
