,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.64,6.225492715835571,7.713984251022339,Rock,num_kernels=10_000,Rocket
1,0.62,9.49533486366272,17.23251986503601,Rock,convst: n_shapelets=10_000,RDST
2,0.64,6.209402084350586,7.691650867462158,Rock,num_kernels=10_000,Rocket
3,0.62,9.499225616455078,17.24124240875244,Rock,convst: n_shapelets=10_000,RDST
4,0.64,6.234873056411743,7.71490478515625,Rock,num_kernels=10_000,Rocket
5,0.62,9.517001867294312,17.292460203170776,Rock,convst: n_shapelets=10_000,RDST
6,0.64,6.231623649597168,7.7088258266448975,Rock,num_kernels=10_000,Rocket
7,0.62,9.53818392753601,17.30565094947815,Rock,convst: n_shapelets=10_000,RDST
8,0.66,6.250892639160156,7.724946022033691,Rock,num_kernels=10_000,Rocket
9,0.62,9.489749670028687,17.23758339881897,Rock,convst: n_shapelets=10_000,RDST
10,0.64,6.196265935897827,7.668253421783447,Rock,num_kernels=10_000,Rocket
11,0.64,9.515131711959839,17.272186994552612,Rock,convst: n_shapelets=10_000,RDST
12,0.66,6.226876497268677,7.706693172454834,Rock,num_kernels=10_000,Rocket
13,0.62,9.526299715042114,17.25657892227173,Rock,convst: n_shapelets=10_000,RDST
14,0.64,6.224431991577148,7.70044207572937,Rock,num_kernels=10_000,Rocket
15,0.62,9.495140790939331,17.23260235786438,Rock,convst: n_shapelets=10_000,RDST
16,0.66,6.219617128372192,7.705480098724365,Rock,num_kernels=10_000,Rocket
17,0.62,9.553576231002808,17.31333637237549,Rock,convst: n_shapelets=10_000,RDST
18,0.64,6.233342409133911,7.7081334590911865,Rock,num_kernels=10_000,Rocket
19,0.64,9.459992170333862,17.18110680580139,Rock,convst: n_shapelets=10_000,RDST
