,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.86,1.2682435512542725,0.6913511753082275,ECG200,num_kernels=10_000,Rocket
1,0.88,0.9712727069854736,0.858290433883667,ECG200,convst: n_shapelets=10_000,RDST
2,0.88,1.2698454856872559,0.6883249282836914,ECG200,num_kernels=10_000,Rocket
3,0.87,0.9602203369140625,0.8487997055053711,ECG200,convst: n_shapelets=10_000,RDST
4,0.87,1.2715027332305908,0.6850306987762451,ECG200,num_kernels=10_000,Rocket
5,0.87,0.9717421531677246,0.857694149017334,ECG200,convst: n_shapelets=10_000,RDST
6,0.87,1.262153148651123,0.688521146774292,ECG200,num_kernels=10_000,Rocket
7,0.88,0.980133056640625,0.8716378211975098,ECG200,convst: n_shapelets=10_000,RDST
8,0.86,1.2748820781707764,0.6899387836456299,ECG200,num_kernels=10_000,Rocket
9,0.88,0.97296142578125,0.86441969871521,ECG200,convst: n_shapelets=10_000,RDST
10,0.88,1.2806835174560547,0.6904547214508057,ECG200,num_kernels=10_000,Rocket
11,0.88,0.9583625793457031,0.8472065925598145,ECG200,convst: n_shapelets=10_000,RDST
12,0.88,1.2752854824066162,0.6917786598205566,ECG200,num_kernels=10_000,Rocket
13,0.89,0.972510576248169,0.8606524467468262,ECG200,convst: n_shapelets=10_000,RDST
14,0.87,1.2680017948150635,0.6866617202758789,ECG200,num_kernels=10_000,Rocket
15,0.87,0.9683759212493896,0.8608624935150146,ECG200,convst: n_shapelets=10_000,RDST
16,0.85,1.2759301662445068,0.6330127716064453,ECG200,num_kernels=10_000,Rocket
17,0.88,0.9778590202331543,0.8185818195343018,ECG200,convst: n_shapelets=10_000,RDST
18,0.87,1.2678556442260742,0.6302428245544434,ECG200,num_kernels=10_000,Rocket
19,0.89,0.9702200889587402,0.8073246479034424,ECG200,convst: n_shapelets=10_000,RDST
