,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.8214285714285714,16.46751856803894,18.979971170425415,AllGestureWiimoteY,num_kernels=10_000,Rocket
1,0.8,8.303381443023682,12.025872707366943,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
2,0.8142857142857143,16.56476068496704,19.094337224960327,AllGestureWiimoteY,num_kernels=10_000,Rocket
3,0.8028571428571428,7.199275493621826,11.827877521514893,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
4,0.8157142857142857,16.477784395217896,18.997169971466064,AllGestureWiimoteY,num_kernels=10_000,Rocket
5,0.8071428571428572,7.321704626083374,12.039298295974731,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
6,0.8071428571428572,16.557647943496704,19.091679573059082,AllGestureWiimoteY,num_kernels=10_000,Rocket
7,0.8142857142857143,7.2130126953125,11.869657516479492,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
8,0.8157142857142857,16.472636938095093,19.86894702911377,AllGestureWiimoteY,num_kernels=10_000,Rocket
9,0.7971428571428572,7.251465559005737,11.870532274246216,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
10,0.8114285714285714,16.46471071243286,18.99438738822937,AllGestureWiimoteY,num_kernels=10_000,Rocket
11,0.7971428571428572,7.289024353027344,11.9750816822052,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
12,0.81,16.428667306900024,18.92980122566223,AllGestureWiimoteY,num_kernels=10_000,Rocket
13,0.8071428571428572,7.150733470916748,11.69454312324524,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
14,0.8142857142857143,16.50551700592041,19.03570032119751,AllGestureWiimoteY,num_kernels=10_000,Rocket
15,0.8057142857142857,7.383146286010742,12.26931643486023,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
16,0.8114285714285714,16.490447521209717,19.00069499015808,AllGestureWiimoteY,num_kernels=10_000,Rocket
17,0.7942857142857143,7.345560073852539,12.150885343551636,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
18,0.8028571428571428,16.457622528076172,19.011805295944214,AllGestureWiimoteY,num_kernels=10_000,Rocket
19,0.8028571428571428,7.246150970458984,11.895229816436768,AllGestureWiimoteY,convst: n_shapelets=10_000,RDST
