,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9772727272727273,1.0245070457458496,1.74969482421875,FaceFour,num_kernels=10_000,Rocket
1,1.0,1.1654424667358398,3.042182445526123,FaceFour,convst: n_shapelets=10_000,RDST
2,0.9772727272727273,1.0263712406158447,1.7324628829956055,FaceFour,num_kernels=10_000,Rocket
3,1.0,1.1659152507781982,3.035726547241211,FaceFour,convst: n_shapelets=10_000,RDST
4,0.9772727272727273,1.0252301692962646,1.7347402572631836,FaceFour,num_kernels=10_000,Rocket
5,1.0,1.1615095138549805,3.033642292022705,FaceFour,convst: n_shapelets=10_000,RDST
6,0.9772727272727273,1.0256152153015137,1.7426295280456543,FaceFour,num_kernels=10_000,Rocket
7,1.0,1.1678898334503174,3.045213460922241,FaceFour,convst: n_shapelets=10_000,RDST
8,0.9772727272727273,1.0317516326904297,1.7461960315704346,FaceFour,num_kernels=10_000,Rocket
9,1.0,1.168250560760498,3.0537118911743164,FaceFour,convst: n_shapelets=10_000,RDST
10,0.9772727272727273,1.0235803127288818,1.730607271194458,FaceFour,num_kernels=10_000,Rocket
11,1.0,1.1714489459991455,3.05891752243042,FaceFour,convst: n_shapelets=10_000,RDST
12,0.9772727272727273,1.025528907775879,1.7311902046203613,FaceFour,num_kernels=10_000,Rocket
13,1.0,1.166447401046753,3.046433210372925,FaceFour,convst: n_shapelets=10_000,RDST
14,0.9772727272727273,1.0214049816131592,1.7341158390045166,FaceFour,num_kernels=10_000,Rocket
15,1.0,1.1658167839050293,3.035360336303711,FaceFour,convst: n_shapelets=10_000,RDST
16,0.9772727272727273,1.0178122520446777,1.7288737297058105,FaceFour,num_kernels=10_000,Rocket
17,1.0,1.1755962371826172,3.062753200531006,FaceFour,convst: n_shapelets=10_000,RDST
18,0.9772727272727273,1.0259325504302979,1.739492654800415,FaceFour,num_kernels=10_000,Rocket
19,1.0,1.1636171340942383,3.032759189605713,FaceFour,convst: n_shapelets=10_000,RDST
