,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9873015873015873,2.513505458831787,2.831692934036255,GunPointOldVersusYoung,num_kernels=10_000,Rocket
1,1.0,2.499382257461548,4.890602111816406,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
2,0.9873015873015873,2.5083096027374268,2.85097336769104,GunPointOldVersusYoung,num_kernels=10_000,Rocket
3,1.0,2.4743831157684326,4.823557138442993,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
4,0.9873015873015873,2.4880728721618652,2.8257577419281006,GunPointOldVersusYoung,num_kernels=10_000,Rocket
5,1.0,2.4735546112060547,4.830112457275391,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
6,0.9841269841269841,2.5038647651672363,2.84141206741333,GunPointOldVersusYoung,num_kernels=10_000,Rocket
7,1.0,2.4970157146453857,4.894162178039551,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
8,0.9873015873015873,2.4907801151275635,2.8273720741271973,GunPointOldVersusYoung,num_kernels=10_000,Rocket
9,1.0,2.4832639694213867,4.851414918899536,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
10,0.9841269841269841,2.506861448287964,2.8454198837280273,GunPointOldVersusYoung,num_kernels=10_000,Rocket
11,1.0,2.4756646156311035,4.831585168838501,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
12,0.9841269841269841,2.4974396228790283,2.839841604232788,GunPointOldVersusYoung,num_kernels=10_000,Rocket
13,1.0,2.482196092605591,4.838699817657471,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
14,0.9873015873015873,2.501455783843994,2.827275276184082,GunPointOldVersusYoung,num_kernels=10_000,Rocket
15,1.0,2.5017004013061523,4.857293605804443,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
16,0.9841269841269841,2.4922776222229004,2.7864134311676025,GunPointOldVersusYoung,num_kernels=10_000,Rocket
17,1.0,2.473226547241211,4.82319712638855,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
18,0.9841269841269841,2.4874422550201416,2.7929816246032715,GunPointOldVersusYoung,num_kernels=10_000,Rocket
19,1.0,2.4727084636688232,4.813289403915405,GunPointOldVersusYoung,convst: n_shapelets=10_000,RDST
