,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9116666666666666,36.44889998435974,16.601821184158325,ShapesAll,num_kernels=10_000,Rocket
1,0.9416666666666667,38.19087219238281,35.6810348033905,ShapesAll,convst: n_shapelets=10_000,RDST
2,0.9066666666666666,34.7265419960022,16.696542739868164,ShapesAll,num_kernels=10_000,Rocket
3,0.9416666666666667,38.029096603393555,32.42170596122742,ShapesAll,convst: n_shapelets=10_000,RDST
4,0.9066666666666666,34.7216591835022,19.570717811584473,ShapesAll,num_kernels=10_000,Rocket
5,0.9433333333333334,41.42751479148865,32.47830414772034,ShapesAll,convst: n_shapelets=10_000,RDST
6,0.905,33.605143785476685,16.642878532409668,ShapesAll,num_kernels=10_000,Rocket
7,0.9416666666666667,37.13354253768921,32.5220091342926,ShapesAll,convst: n_shapelets=10_000,RDST
8,0.9083333333333333,34.777788400650024,18.969771146774292,ShapesAll,num_kernels=10_000,Rocket
9,0.9383333333333334,39.09469151496887,33.182007789611816,ShapesAll,convst: n_shapelets=10_000,RDST
10,0.9116666666666666,33.6130256652832,16.62201952934265,ShapesAll,num_kernels=10_000,Rocket
11,0.945,38.53492593765259,35.533873319625854,ShapesAll,convst: n_shapelets=10_000,RDST
12,0.915,33.72325563430786,16.668405771255493,ShapesAll,num_kernels=10_000,Rocket
13,0.9416666666666667,36.77502369880676,32.24337601661682,ShapesAll,convst: n_shapelets=10_000,RDST
14,0.91,33.67311668395996,16.638941764831543,ShapesAll,num_kernels=10_000,Rocket
15,0.94,37.04881310462952,32.50065779685974,ShapesAll,convst: n_shapelets=10_000,RDST
16,0.9033333333333333,33.647074699401855,16.69109082221985,ShapesAll,num_kernels=10_000,Rocket
17,0.9433333333333334,37.124794006347656,32.553999185562134,ShapesAll,convst: n_shapelets=10_000,RDST
18,0.9116666666666666,33.77525806427002,16.710257291793823,ShapesAll,num_kernels=10_000,Rocket
19,0.9433333333333334,37.078068256378174,32.50402069091797,ShapesAll,convst: n_shapelets=10_000,RDST
