,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.7544757033248082,8.123049020767212,3.962324380874634,Adiac,num_kernels=10_000,Rocket
1,0.7595907928388747,8.050931215286255,6.900224685668945,Adiac,convst: n_shapelets=10_000,RDST
2,0.7800511508951407,8.089911460876465,3.9534292221069336,Adiac,num_kernels=10_000,Rocket
3,0.7416879795396419,8.11162543296814,6.949946880340576,Adiac,convst: n_shapelets=10_000,RDST
4,0.7723785166240409,8.067131996154785,3.9550671577453613,Adiac,num_kernels=10_000,Rocket
5,0.7493606138107417,8.077817916870117,6.920675277709961,Adiac,convst: n_shapelets=10_000,RDST
6,0.7698209718670077,8.084409475326538,3.9786007404327393,Adiac,num_kernels=10_000,Rocket
7,0.7723785166240409,8.068023443222046,6.909965753555298,Adiac,convst: n_shapelets=10_000,RDST
8,0.7723785166240409,8.103221416473389,3.971766948699951,Adiac,num_kernels=10_000,Rocket
9,0.7544757033248082,8.039953470230103,6.876780033111572,Adiac,convst: n_shapelets=10_000,RDST
10,0.7647058823529411,8.138400554656982,3.9838569164276123,Adiac,num_kernels=10_000,Rocket
11,0.7570332480818415,8.134891271591187,6.978644371032715,Adiac,convst: n_shapelets=10_000,RDST
12,0.7774936061381074,8.081833362579346,3.955615520477295,Adiac,num_kernels=10_000,Rocket
13,0.7621483375959079,8.117892265319824,6.930741786956787,Adiac,convst: n_shapelets=10_000,RDST
14,0.7493606138107417,8.08768892288208,3.9551687240600586,Adiac,num_kernels=10_000,Rocket
15,0.7519181585677749,8.049610376358032,6.902911901473999,Adiac,convst: n_shapelets=10_000,RDST
16,0.7774936061381074,8.080724000930786,3.9590141773223877,Adiac,num_kernels=10_000,Rocket
17,0.7468030690537084,8.020317554473877,6.8633201122283936,Adiac,convst: n_shapelets=10_000,RDST
18,0.7570332480818415,8.052989721298218,3.944099187850952,Adiac,num_kernels=10_000,Rocket
19,0.7544757033248082,8.027851104736328,6.867652177810669,Adiac,convst: n_shapelets=10_000,RDST
