,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.9933333333333333,0.9768426418304443,1.3455345630645752,GunPoint,num_kernels=10_000,Rocket
1,0.9933333333333333,0.779369592666626,1.8654382228851318,GunPoint,convst: n_shapelets=10_000,RDST
2,0.9933333333333333,0.9461772441864014,1.3441483974456787,GunPoint,num_kernels=10_000,Rocket
3,0.9933333333333333,0.7795901298522949,1.8947601318359375,GunPoint,convst: n_shapelets=10_000,RDST
4,1.0,0.946164608001709,1.3535997867584229,GunPoint,num_kernels=10_000,Rocket
5,0.9933333333333333,0.7697579860687256,1.8453612327575684,GunPoint,convst: n_shapelets=10_000,RDST
6,1.0,0.9432213306427002,1.3410041332244873,GunPoint,num_kernels=10_000,Rocket
7,0.9933333333333333,0.7675020694732666,1.8333773612976074,GunPoint,convst: n_shapelets=10_000,RDST
8,0.9933333333333333,0.9484796524047852,1.352677345275879,GunPoint,num_kernels=10_000,Rocket
9,0.9933333333333333,0.7763514518737793,1.8544793128967285,GunPoint,convst: n_shapelets=10_000,RDST
10,0.9933333333333333,0.9441547393798828,1.344818115234375,GunPoint,num_kernels=10_000,Rocket
11,0.9933333333333333,0.7794411182403564,1.8627042770385742,GunPoint,convst: n_shapelets=10_000,RDST
12,0.9933333333333333,0.9423837661743164,1.3374228477478027,GunPoint,num_kernels=10_000,Rocket
13,0.9933333333333333,0.7779560089111328,1.85947585105896,GunPoint,convst: n_shapelets=10_000,RDST
14,1.0,0.9430704116821289,1.336210012435913,GunPoint,num_kernels=10_000,Rocket
15,0.9933333333333333,0.773108959197998,1.8475124835968018,GunPoint,convst: n_shapelets=10_000,RDST
16,0.9933333333333333,0.9475126266479492,1.3431429862976074,GunPoint,num_kernels=10_000,Rocket
17,0.9933333333333333,0.7756078243255615,1.865156650543213,GunPoint,convst: n_shapelets=10_000,RDST
18,0.9933333333333333,0.9482030868530273,1.3481340408325195,GunPoint,num_kernels=10_000,Rocket
19,0.9933333333333333,0.7821288108825684,1.8777263164520264,GunPoint,convst: n_shapelets=10_000,RDST
