,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.6928571428571428,16.536608934402466,19.115954160690308,AllGestureWiimoteZ,num_kernels=10_000,Rocket
1,0.6642857142857143,7.494296312332153,12.469832420349121,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
2,0.6914285714285714,16.410332918167114,18.928730726242065,AllGestureWiimoteZ,num_kernels=10_000,Rocket
3,0.6928571428571428,7.405004501342773,12.252191305160522,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
4,0.6885714285714286,16.41701602935791,18.960151195526123,AllGestureWiimoteZ,num_kernels=10_000,Rocket
5,0.6828571428571428,7.412061929702759,12.277473211288452,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
6,0.6871428571428572,16.42920684814453,19.011445999145508,AllGestureWiimoteZ,num_kernels=10_000,Rocket
7,0.6757142857142857,7.404245138168335,12.252702951431274,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
8,0.6885714285714286,16.550610780715942,19.127514123916626,AllGestureWiimoteZ,num_kernels=10_000,Rocket
9,0.6728571428571428,7.393761396408081,12.280780553817749,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
10,0.69,16.47383999824524,19.020392179489136,AllGestureWiimoteZ,num_kernels=10_000,Rocket
11,0.6785714285714286,7.3412981033325195,12.159617900848389,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
12,0.6871428571428572,16.39164161682129,18.941669464111328,AllGestureWiimoteZ,num_kernels=10_000,Rocket
13,0.68,7.518394947052002,12.579864025115967,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
14,0.6871428571428572,16.510688066482544,19.066648244857788,AllGestureWiimoteZ,num_kernels=10_000,Rocket
15,0.6857142857142857,7.320710182189941,12.082523345947266,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
16,0.69,16.521466732025146,19.071996927261353,AllGestureWiimoteZ,num_kernels=10_000,Rocket
17,0.6814285714285714,7.306497573852539,12.012889385223389,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
18,0.6914285714285714,16.48260259628296,18.98887538909912,AllGestureWiimoteZ,num_kernels=10_000,Rocket
19,0.6885714285714286,7.380168914794922,12.233970880508423,AllGestureWiimoteZ,convst: n_shapelets=10_000,RDST
