,accuracy,time_fit,time_test,dataset_name,hyperparameter,classifier_name
0,0.7544642857142857,79.1864562034607,55.10413956642151,Crop,num_kernels=10_000,Rocket
1,0.7636904761904761,84.26834344863892,90.73750829696655,Crop,convst: n_shapelets=10_000,RDST
2,0.7531547619047619,86.41875576972961,57.100244760513306,Crop,num_kernels=10_000,Rocket
3,0.7624404761904762,83.06337261199951,88.05826187133789,Crop,convst: n_shapelets=10_000,RDST
4,0.7525595238095238,86.23246383666992,55.235517263412476,Crop,num_kernels=10_000,Rocket
5,0.7682738095238095,85.37368321418762,87.2173912525177,Crop,convst: n_shapelets=10_000,RDST
6,0.7567261904761905,87.28698682785034,55.299874782562256,Crop,num_kernels=10_000,Rocket
7,0.7695833333333333,87.54768395423889,87.73346018791199,Crop,convst: n_shapelets=10_000,RDST
8,0.7525,84.69731879234314,55.316445112228394,Crop,num_kernels=10_000,Rocket
9,0.7704166666666666,86.73345994949341,86.07330250740051,Crop,convst: n_shapelets=10_000,RDST
10,0.753452380952381,85.10150861740112,55.30231213569641,Crop,num_kernels=10_000,Rocket
11,0.7606547619047619,84.88531589508057,86.0866048336029,Crop,convst: n_shapelets=10_000,RDST
12,0.7550595238095238,86.99391579627991,55.23320555686951,Crop,num_kernels=10_000,Rocket
13,0.7619642857142858,83.97201442718506,86.71825766563416,Crop,convst: n_shapelets=10_000,RDST
14,0.7546428571428572,87.57381677627563,55.25145888328552,Crop,num_kernels=10_000,Rocket
15,0.7698214285714285,86.65352177619934,86.41210722923279,Crop,convst: n_shapelets=10_000,RDST
16,0.7505357142857143,86.36037158966064,55.28431749343872,Crop,num_kernels=10_000,Rocket
17,0.7600595238095238,84.38735246658325,87.14547562599182,Crop,convst: n_shapelets=10_000,RDST
18,0.7561904761904762,86.22630167007446,55.41651725769043,Crop,num_kernels=10_000,Rocket
19,0.7628571428571429,85.61223578453064,86.9162540435791,Crop,convst: n_shapelets=10_000,RDST
